,Company Name,Date,Environment,Social,Governance,ESG_ratings,Final_ESG_Score,Historical_esg_score
1142,Armac Locacao Logistica e Servicos SA,2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
1143,"Armada Hoffler Properties, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.8,17.8,17.8
1144,"ARMOUR Residential REIT, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
1145,"Armstrong World Industries, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.2,21.2,21.2
1146,Arnoldo Mondadori Editore SpA,2024-03-19,-1.0,-1.0,-1.0,13.7,13.7,13.7
1147,Aroundtown SA,2024-03-19,-1.0,-1.0,-1.0,12.2,12.2,12.2
1148,Arqiva Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.9,24.9,24.9
1149,Arrail Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.5,27.5,27.5
1150,"Array Technologies, Inc.",2024-03-19,-1.0,-1.0,-1.0,15.7,15.7,15.7
1151,Arriyadh Development Co.,2024-03-19,-1.0,-1.0,-1.0,21.7,21.7,21.7
1152,"Arrow Electronics, Inc.",2024-03-19,-1.0,-1.0,-1.0,9.1,9.1,9.1
1153,Arrow Exploration Corp.,2024-03-19,-1.0,-1.0,-1.0,54.7,54.7,54.7
1154,Arrow Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,29.1,29.1,29.1
1155,Arrow Lakes Power Corp.,2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
1156,"Arrowhead Pharmaceuticals, Inc.",2024-03-19,-1.0,-1.0,-1.0,25.8,25.8,25.8
1157,ARTERIA Networks Corp.,2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
1134,Ariston Holding NV,2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
1158,Artesian Resources Corp.,2024-03-19,-1.0,-1.0,-1.0,48.5,48.5,48.5
1133,Aristocrat Leisure Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
1131,Arise Integrated Industrial Platform,2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
1108,Ardshinbank OJSC,2024-03-19,-1.0,-1.0,-1.0,35.6,35.6,35.6
1109,"ARE Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.8,20.8,20.8
1110,"AREIT, Inc.",2024-03-19,-1.0,-1.0,-1.0,11.0,11.0,11.0
1111,Arena REIT,2024-03-19,-1.0,-1.0,-1.0,12.2,12.2,12.2
1112,Arendals Fossekompani ASA,2024-03-19,-1.0,-1.0,-1.0,43.6,43.6,43.6
1113,Ares Commercial Real Estate Corp.,2024-03-19,-1.0,-1.0,-1.0,13.3,13.3,13.3
1114,Ares Management Corp.,2024-03-19,-1.0,-1.0,-1.0,19.9,19.9,19.9
1115,Arezzo Industria e Comercio SA,2024-03-19,-1.0,-1.0,-1.0,15.8,15.8,15.8
1116,Argan SA,2024-03-19,-1.0,-1.0,-1.0,17.4,17.4,17.4
1117,"Argan, Inc.",2024-03-19,-1.0,-1.0,-1.0,40.6,40.6,40.6
1118,Argenta Bank en Verzekeringsgroep NV,2024-03-19,-1.0,-1.0,-1.0,16.7,16.7,16.7
1119,Argenta Spaarbank NV (Netherlands),2024-03-19,-1.0,-1.0,-1.0,11.3,11.3,11.3
1120,argenx SE,2024-03-19,-1.0,-1.0,-1.0,26.0,26.0,26.0
1121,"Argo Graphics, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.8,22.8,22.8
1122,Argo Group International Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.6,22.6,22.6
1123,Argosy Minerals Ltd.,2024-03-19,-1.0,-1.0,-1.0,51.7,51.7,51.7
1124,Argosy Property Ltd.,2024-03-19,-1.0,-1.0,-1.0,10.5,10.5,10.5
1125,"Arhaus, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.2,17.2,17.2
1126,"ARIAKE JAPAN Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,34.8,34.8,34.8
1127,Arion Banki HF,2024-03-19,-1.0,-1.0,-1.0,10.5,10.5,10.5
1128,Aris Mining Corp.,2024-03-19,-1.0,-1.0,-1.0,40.1,40.1,40.1
1129,"Aris Water Solutions, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.6,22.6,22.6
1130,Arise AB,2024-03-19,-1.0,-1.0,-1.0,23.8,23.8,23.8
1132,"Arista Networks, Inc.",2024-03-19,-1.0,-1.0,-1.0,15.4,15.4,15.4
1213,ASKUL Corp.,2024-03-19,-1.0,-1.0,-1.0,25.1,25.1,25.1
1159,Arthur J. Gallagher & Co.,2024-03-19,-1.0,-1.0,-1.0,21.2,21.2,21.2
1161,"Artisan Partners Asset Management, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.6,24.6,24.6
1189,"ASE Technology Holding Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,19.8,19.8,19.8
1190,Aselsan Elektronik Sanayi ve Ticaret AS,2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
1191,ASGN Incorporated,2024-03-19,-1.0,-1.0,-1.0,8.0,8.0,8.0
1192,"Ashland, Inc.",2024-03-19,-1.0,-1.0,-1.0,32.4,32.4,32.4
1193,Ashmore Group Plc,2024-03-19,-1.0,-1.0,-1.0,19.2,19.2,19.2
1194,Ashok Leyland Ltd.,2024-03-19,-1.0,-1.0,-1.0,14.1,14.1,14.1
1195,Ashtead Group Plc,2024-03-19,-1.0,-1.0,-1.0,17.3,17.3,17.3
1196,Ashtrom Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.1,32.1,32.1
1197,"Asia Aviation Public Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,36.5,36.5,36.5
1198,Asia Cement (China) Holdings Corp.,2024-03-19,-1.0,-1.0,-1.0,30.9,30.9,30.9
1199,Asia Cement Corp.,2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
1200,"Asia Optical Co., Inc.",2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
1201,"Asia Pacific Telecom Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.9,30.9,30.9
1202,Asia Polymer Corp.,2024-03-19,-1.0,-1.0,-1.0,21.5,21.5,21.5
1203,"Asia Sermkij Leasing Public Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.8,27.8,27.8
1204,"Asia Vital Components Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,21.4,21.4,21.4
1205,"Asia-Potash International Investment (Guangzhou) Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,61.5,61.5,61.5
1206,AsiaInfo Technologies Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.7,21.7,21.7
1207,Asian Development Bank,2024-03-19,-1.0,-1.0,-1.0,8.0,8.0,8.0
1208,Asian Infrastructure Investment Bank,2024-03-19,-1.0,-1.0,-1.0,13.7,13.7,13.7
1209,Asian Paints Ltd.,2024-03-19,-1.0,-1.0,-1.0,25.3,25.3,25.3
1210,"Asiana Airlines, Inc.",2024-03-19,-1.0,-1.0,-1.0,35.4,35.4,35.4
1211,ASICS Corp.,2024-03-19,-1.0,-1.0,-1.0,19.8,19.8,19.8
1188,Ascopiave SpA,2024-03-19,-1.0,-1.0,-1.0,28.2,28.2,28.2
1160,Artis Real Estate Investment Trust,2024-03-19,-1.0,-1.0,-1.0,13.0,13.0,13.0
1187,Ascential Plc,2024-03-19,-1.0,-1.0,-1.0,14.2,14.2,14.2
1185,Ascension Health Alliance,2024-03-19,-1.0,-1.0,-1.0,22.6,22.6,22.6
1162,"Artivion, Inc.",2024-03-19,-1.0,-1.0,-1.0,28.8,28.8,28.8
1163,"Artnature, Inc.",2024-03-19,-1.0,-1.0,-1.0,34.7,34.7,34.7
1164,ARUHI Corp.,2024-03-19,-1.0,-1.0,-1.0,30.0,30.0,30.0
1165,Arval Service Lease SA,2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
1166,Arvida Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,26.2,26.2,26.2
1167,"Arvinas, Inc.",2024-03-19,-1.0,-1.0,-1.0,26.2,26.2,26.2
1168,Arvind Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.4,17.4,17.4
1169,Aryzta AG,2024-03-19,-1.0,-1.0,-1.0,39.1,39.1,39.1
1170,AS ONE Corp.,2024-03-19,-1.0,-1.0,-1.0,15.5,15.5,15.5
1171,"Asahi Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
1172,"Asahi Diamond Industrial Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,34.9,34.9,34.9
1173,Asahi Group Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.1,20.1,20.1
1174,Asahi India Glass Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.6,21.6,21.6
1175,"Asahi Intecc Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
1176,Asahi Kasei Corp.,2024-03-19,-1.0,-1.0,-1.0,23.4,23.4,23.4
1177,ASAHI YUKIZAI Corp.,2024-03-19,-1.0,-1.0,-1.0,26.8,26.8,26.8
1178,"Asana, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.9,20.9,20.9
1179,Asanuma Corp.,2024-03-19,-1.0,-1.0,-1.0,39.5,39.5,39.5
1180,ASBISc Enterprises Plc,2024-03-19,-1.0,-1.0,-1.0,12.3,12.3,12.3
1181,"Asbury Automotive Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,14.2,14.2,14.2
1182,Ascelia Pharma AB,2024-03-19,-1.0,-1.0,-1.0,33.2,33.2,33.2
1183,Ascencio SCA,2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
1184,Ascendis Pharma A/S,2024-03-19,-1.0,-1.0,-1.0,27.8,27.8,27.8
1186,"Ascentage Pharma Group International Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
1106,Ardentec Corp.,2024-03-19,-1.0,-1.0,-1.0,29.2,29.2,29.2
1321,Aurobindo Pharma Ltd.,2024-03-19,-1.0,-1.0,-1.0,31.9,31.9,31.9
1323,Aurora Design Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.5,21.5,21.5
1459,Bagfas Bandirma Gubre Fabrikalari A.S.,2024-03-19,-1.0,-1.0,-1.0,51.1,51.1,51.1
1460,BAIC Motor Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.1,24.1,24.1
1461,"Baidu, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.2,19.2,19.2
1462,"BAIKSAN Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,38.4,38.4,38.4
1463,"Bairong, Inc.",2024-03-19,-1.0,-1.0,-1.0,26.5,26.5,26.5
1464,Baiyin Nonferrous Metal (Group) Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,57.7,57.7,57.7
1465,Bajaj Auto Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.2,17.2,17.2
1466,Bajaj Consumer Care Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.0,28.0,28.0
1467,Bajaj Electricals Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.1,29.1,29.1
1468,Bajaj Finance Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.5,18.5,18.5
1469,Bajaj Finserv Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
1470,Bajaj Holdings & Investment Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.4,17.4,17.4
1471,Baker Hughes Co.,2024-03-19,-1.0,-1.0,-1.0,21.3,21.3,21.3
1472,Bakkafrost P/F,2024-03-19,-1.0,-1.0,-1.0,24.5,24.5,24.5
1473,Bakkavor Group Plc,2024-03-19,-1.0,-1.0,-1.0,33.7,33.7,33.7
1474,"Bakkt Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
1475,Baladna QPSC,2024-03-19,-1.0,-1.0,-1.0,45.9,45.9,45.9
1476,Balaji Amines Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.3,28.3,28.3
1477,Balanced Commercial Property Trust Ltd.,2024-03-19,-1.0,-1.0,-1.0,14.1,14.1,14.1
1478,Balchem Corp.,2024-03-19,-1.0,-1.0,-1.0,22.0,22.0,22.0
1479,Balco Group AB,2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
1480,Balfour Beatty Plc,2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
1481,Balkrishna Industries Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
1458,"Bafang Electric (Suzhou) Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,25.4,25.4,25.4
1482,Ball Corp.,2024-03-19,-1.0,-1.0,-1.0,12.1,12.1,12.1
1457,BAE Systems Plc,2024-03-19,-1.0,-1.0,-1.0,26.3,26.3,26.3
1455,"Badger Meter, Inc.",2024-03-19,-1.0,-1.0,-1.0,8.8,8.8,8.8
1432,Azul SA,2024-03-19,-1.0,-1.0,-1.0,29.0,29.0,29.0
1433,Azure Power Global Limited,2024-03-19,-1.0,-1.0,-1.0,15.8,15.8,15.8
1434,Azure Power Solar Energy Pvt Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.5,17.5,17.5
1435,"AZZ, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.1,30.1,30.1
1436,"B-Soft Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
1437,"B. Riley Financial, Inc.",2024-03-19,-1.0,-1.0,-1.0,34.7,34.7,34.7
1438,B.Grimm Power Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,35.3,35.3,35.3
1439,"B&G Foods, Inc.",2024-03-19,-1.0,-1.0,-1.0,34.3,34.3,34.3
1440,B&M European Value Retail SA,2024-03-19,-1.0,-1.0,-1.0,21.6,21.6,21.6
1441,B&S Group SA,2024-03-19,-1.0,-1.0,-1.0,11.4,11.4,11.4
1442,B2 Impact ASA,2024-03-19,-1.0,-1.0,-1.0,8.7,8.7,8.7
1443,B2Gold Corp.,2024-03-19,-1.0,-1.0,-1.0,25.0,25.0,25.0
1444,B3 Consulting Group AB,2024-03-19,-1.0,-1.0,-1.0,24.3,24.3,24.3
1445,"B3 SA-Brasil, Bolsa, Balcão",2024-03-19,-1.0,-1.0,-1.0,16.6,16.6,16.6
1446,"Babcock & Wilcox Enterprises, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
1447,Babcock International Group Plc,2024-03-19,-1.0,-1.0,-1.0,28.6,28.6,28.6
1448,Baby Bunting Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,14.9,14.9,14.9
1449,Babylon Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.8,17.8,17.8
1450,BAC Holding International Corp.,2024-03-19,-1.0,-1.0,-1.0,29.3,29.3,29.3
1451,Bacardi Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.4,22.4,22.4
1452,Bachem Holding AG,2024-03-19,-1.0,-1.0,-1.0,19.9,19.9,19.9
1453,Bactiguard Holding AB,2024-03-19,-1.0,-1.0,-1.0,19.2,19.2,19.2
1454,Badger Infrastructure Solutions Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.4,33.4,33.4
1456,"BAE Systems Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.2,27.2,27.2
1431,Azrieli Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
1483,"Ballard Power Systems, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.9,20.9,20.9
1485,Bâloise Holding AG,2024-03-19,-1.0,-1.0,-1.0,20.8,20.8,20.8
1513,Banco de Credito e Inversiones SA,2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
1514,Banco de Crédito Social Cooperativo SA,2024-03-19,-1.0,-1.0,-1.0,9.9,9.9,9.9
1515,Banco de Sabadell SA,2024-03-19,-1.0,-1.0,-1.0,15.0,15.0,15.0
1516,Banco del Bajío SA,2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
1517,Banco del Estado de Chile SA,2024-03-19,-1.0,-1.0,-1.0,24.4,24.4,24.4
1518,Banco do Brasil SA,2024-03-19,-1.0,-1.0,-1.0,18.9,18.9,18.9
1519,Banco do Estado do Rio Grande do Sul SA,2024-03-19,-1.0,-1.0,-1.0,24.5,24.5,24.5
1520,Banco General SA,2024-03-19,-1.0,-1.0,-1.0,26.9,26.9,26.9
1521,Banco GNB Sudameris SA,2024-03-19,-1.0,-1.0,-1.0,32.5,32.5,32.5
1522,Banco Inbursa SA,2024-03-19,-1.0,-1.0,-1.0,26.9,26.9,26.9
1523,Banco Industrial SA,2024-03-19,-1.0,-1.0,-1.0,32.7,32.7,32.7
1524,Banco Internacional del Perú SAA Interbank,2024-03-19,-1.0,-1.0,-1.0,29.3,29.3,29.3
1525,Banco Itau Chile,2024-03-19,-1.0,-1.0,-1.0,27.5,27.5,27.5
1526,Banco Latinoamericano de Comercio Exterior SA,2024-03-19,-1.0,-1.0,-1.0,28.5,28.5,28.5
1527,Banco Macro SA,2024-03-19,-1.0,-1.0,-1.0,30.9,30.9,30.9
1528,Banco Mercantil del Norte SA de CV,2024-03-19,-1.0,-1.0,-1.0,14.2,14.2,14.2
1529,Banco Nacional de Comercio Exterior SNC,2024-03-19,-1.0,-1.0,-1.0,17.9,17.9,17.9
1530,Banco Nacional de Panama,2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
1531,Banco Pan SA,2024-03-19,-1.0,-1.0,-1.0,31.9,31.9,31.9
1532,Banco Santander (Brasil) SA,2024-03-19,-1.0,-1.0,-1.0,17.7,17.7,17.7
1533,Banco Santander Chile SA,2024-03-19,-1.0,-1.0,-1.0,15.0,15.0,15.0
1534,Banco Santander Mexico SA Institucion de Banca Multiple,2024-03-19,-1.0,-1.0,-1.0,26.8,26.8,26.8
1535,Banco Santander SA,2024-03-19,-1.0,-1.0,-1.0,20.4,20.4,20.4
1512,Banco de Credito del Peru SA,2024-03-19,-1.0,-1.0,-1.0,28.1,28.1,28.1
1484,Bally's Corp.,2024-03-19,-1.0,-1.0,-1.0,29.7,29.7,29.7
1511,Banco de Chile SA,2024-03-19,-1.0,-1.0,-1.0,14.5,14.5,14.5
1509,Banco Daycoval SA,2024-03-19,-1.0,-1.0,-1.0,26.4,26.4,26.4
1486,Balrampur Chini Mills Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.2,33.2,33.2
1487,Baltic Classifieds Group Plc,2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
1488,Baltimore Gas & Electric Co.,2024-03-19,-1.0,-1.0,-1.0,23.3,23.3,23.3
1489,"Banc of California, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
1490,Banca Carige SpA,2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
1491,Banca Generali SpA,2024-03-19,-1.0,-1.0,-1.0,7.8,7.8,7.8
1492,Banca IFIS SpA,2024-03-19,-1.0,-1.0,-1.0,26.8,26.8,26.8
1493,Banca Mediolanum SpA,2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
1494,Banca Monte dei Paschi di Siena SpA,2024-03-19,-1.0,-1.0,-1.0,24.9,24.9,24.9
1495,Banca Popolare di Sondrio SPA,2024-03-19,-1.0,-1.0,-1.0,26.4,26.4,26.4
1496,Banca Transilvania SA,2024-03-19,-1.0,-1.0,-1.0,15.1,15.1,15.1
1497,BancFirst Corp. (Oklahoma),2024-03-19,-1.0,-1.0,-1.0,28.1,28.1,28.1
1498,Banco ABC Brasil SA,2024-03-19,-1.0,-1.0,-1.0,28.6,28.6,28.6
1499,Banco BBVA Perú SA,2024-03-19,-1.0,-1.0,-1.0,35.0,35.0,35.0
1500,Banco Bilbao Vizcaya Argentaria Colombia SA,2024-03-19,-1.0,-1.0,-1.0,24.0,24.0,24.0
1501,Banco Bilbao Vizcaya Argentaria SA,2024-03-19,-1.0,-1.0,-1.0,20.4,20.4,20.4
1502,Banco BPM SpA,2024-03-19,-1.0,-1.0,-1.0,15.7,15.7,15.7
1503,Banco Bradesco SA,2024-03-19,-1.0,-1.0,-1.0,21.1,21.1,21.1
1504,Banco BTG Pactual SA,2024-03-19,-1.0,-1.0,-1.0,22.8,22.8,22.8
1505,Banco Comercial Português SA,2024-03-19,-1.0,-1.0,-1.0,19.7,19.7,19.7
1506,Banco Continental SAECA,2024-03-19,-1.0,-1.0,-1.0,33.3,33.3,33.3
1507,Banco Cooperativo Sicredi SA,2024-03-19,-1.0,-1.0,-1.0,14.9,14.9,14.9
1508,Banco Davivienda SA,2024-03-19,-1.0,-1.0,-1.0,31.0,31.0,31.0
1510,Banco de Bogota SA,2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
1322,Aurora Corp.,2024-03-19,-1.0,-1.0,-1.0,12.9,12.9,12.9
1430,"Azorim-Investment, Development & Construction Co. Ltd.",2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
1428,Azerion Group NV,2024-03-19,-1.0,-1.0,-1.0,16.4,16.4,16.4
1351,"Autohome, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.7,21.7,21.7
1352,"Autoliv, Inc.",2024-03-19,-1.0,-1.0,-1.0,14.1,14.1,14.1
1353,"Automatic Data Processing, Inc.",2024-03-19,-1.0,-1.0,-1.0,13.8,13.8,13.8
1354,"AutoNation, Inc.",2024-03-19,-1.0,-1.0,-1.0,13.1,13.1,13.1
1355,Autoneum Holding AG,2024-03-19,-1.0,-1.0,-1.0,19.8,19.8,19.8
1356,Autoroutes du Sud de la France SA,2024-03-19,-1.0,-1.0,-1.0,8.1,8.1,8.1
1357,AutoStore Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,15.6,15.6,15.6
1358,Autostrade per l'Italia SpA,2024-03-19,-1.0,-1.0,-1.0,4.7,4.7,4.7
1359,"AutoZone, Inc.",2024-03-19,-1.0,-1.0,-1.0,11.1,11.1,11.1
1360,Aval Data Corp.,2024-03-19,-1.0,-1.0,-1.0,25.8,25.8,25.8
1361,"AvalonBay Communities, Inc.",2024-03-19,-1.0,-1.0,-1.0,9.7,9.7,9.7
1362,Avance Gas Holding Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.5,28.5,28.5
1363,"Avangrid, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.2,23.2,23.2
1364,"Avanos Medical, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.2,19.2,19.2
1365,Avant Group Corp.,2024-03-19,-1.0,-1.0,-1.0,20.3,20.3,20.3
1366,"Avantax, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
1367,Avanti Feeds Ltd.,2024-03-19,-1.0,-1.0,-1.0,40.1,40.1,40.1
1368,Avantium NV,2024-03-19,-1.0,-1.0,-1.0,25.1,25.1,25.1
1369,"Avantor, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.1,18.1,18.1
1370,Avanza Bank Holding AB,2024-03-19,-1.0,-1.0,-1.0,25.7,25.7,25.7
1371,"Avary Holding (Shenzhen) Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,19.3,19.3,19.3
1372,"Aveanna Healthcare Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.6,22.6,22.6
1373,Aveng Ltd.,2024-03-19,-1.0,-1.0,-1.0,36.1,36.1,36.1
1350,Autohellas SA,2024-03-19,-1.0,-1.0,-1.0,18.5,18.5,18.5
1374,Avenue Supermarts Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
1349,Autogrill SpA,2024-03-19,-1.0,-1.0,-1.0,23.2,23.2,23.2
1347,"AutoCanada, Inc.",2024-03-19,-1.0,-1.0,-1.0,16.5,16.5,16.5
1324,"Aurora Innovation, Inc.",2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
1325,Aurubis AG,2024-03-19,-1.0,-1.0,-1.0,25.3,25.3,25.3
1326,Ausgrid Group,2024-03-19,-1.0,-1.0,-1.0,16.7,16.7,16.7
1327,Ausnet Pty Ltd. (Victoria),2024-03-19,-1.0,-1.0,-1.0,22.7,22.7,22.7
1328,Ausnutria Dairy Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.1,30.1,30.1
1329,Aussie Broadband Ltd.,2024-03-19,-1.0,-1.0,-1.0,26.8,26.8,26.8
1330,Austal Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.1,32.1,32.1
1331,Austevoll Seafood ASA,2024-03-19,-1.0,-1.0,-1.0,35.1,35.1,35.1
1332,Australia Pacific Airports (Melbourne) Pty Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.0,18.0,18.0
1333,Australian Agricultural Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,39.9,39.9,39.9
1334,Australian Catholic University,2024-03-19,-1.0,-1.0,-1.0,14.3,14.3,14.3
1335,Australian Clinical Labs Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.8,19.8,19.8
1336,Australian Ethical Investment Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.2,21.2,21.2
1337,Australian Finance Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,26.0,26.0,26.0
1338,Australian Gas Networks Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.6,33.6,33.6
1339,Australian Strategic Materials Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
1340,"Autel Intelligent Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.9,32.9,32.9
1341,Auto Partner SA,2024-03-19,-1.0,-1.0,-1.0,25.4,25.4,25.4
1342,Auto Trader Group Plc,2024-03-19,-1.0,-1.0,-1.0,20.6,20.6,20.6
1343,Auto1 Group SE,2024-03-19,-1.0,-1.0,-1.0,12.8,12.8,12.8
1344,"Autobacs Seven Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,15.2,15.2,15.2
1345,Autobahnen- und Schnellstraßen-Finanzierungs-AG,2024-03-19,-1.0,-1.0,-1.0,11.4,11.4,11.4
1346,"Autobio Diagnostics Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,37.2,37.2,37.2
1348,"Autodesk, Inc.",2024-03-19,-1.0,-1.0,-1.0,16.5,16.5,16.5
1429,Azimut Holding SpA,2024-03-19,-1.0,-1.0,-1.0,19.4,19.4,19.4
1375,"AvePoint, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
1377,"Avex, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.0,19.0,19.0
1405,Axfood AB,2024-03-19,-1.0,-1.0,-1.0,22.4,22.4,22.4
1406,"Axial Retailing, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.2,24.2,24.2
1407,Axian Telecom,2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
1408,Axiata Group Bhd.,2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
1409,Axis Bank Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
1410,AXIS Capital Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.0,24.0,24.0
1411,Axis Real Estate Investment Trust,2024-03-19,-1.0,-1.0,-1.0,14.0,14.0,14.0
1412,"Axogen, Inc.",2024-03-19,-1.0,-1.0,-1.0,28.1,28.1,28.1
1413,"Axon Enterprise, Inc.",2024-03-19,-1.0,-1.0,-1.0,31.4,31.4,31.4
1414,"Axonics, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.0,30.0,30.0
1415,"Axos Financial, Inc.",2024-03-19,-1.0,-1.0,-1.0,35.0,35.0,35.0
